style,songName,調性,Ynote
江南風格-民歌・浙江,b漂白紗（碼頭調）-舟山定海,C,A508A516G516E508D516E516G54.A508C68.A516E604C602C68.D616E608G616E616D608E616D616C604A58.C616A516G516E508G502G58.A516C608A508D608A508C608A508D608C608G516A516C616G516A508A504C616A516G508E54.C608C608A508C608G58.A516G508E508G508G516A516A516G516E516D516C502E68.D616C608D608C608A54.G508E54.C608C608A508C608G58.A516G508E508G508G516A516A516G516E516D516C502
江南風格-民歌・浙江,b采桑姐（碼頭調）-寧波慈禧,C,G504A508E508G54.A508C604E608D608C602E604E608G608D608E608D608C608A508C608A508E508G502D608G608C604D608E608C604C604D604C608A508C608G508G508A508C608D608A508G508G508D508E502G58.A516C608D608A508G508E504G58.A516C608D608D608C608A508G508E502
江南風格-民歌・浙江,b揚州五更（無錫景調）-寧波,C,G516C68.C616E616D616G516A508G54.E516C68.C616A516G516A516A508C64.C608C604D608E616G616E616D616E604C68.D616A516C616C616G516G508A516C616C608E508C608A516G516G508E508C608C604D608A508B516A516G504A508C608C608E508G508E516G516A58.C616A508G516E516D504D54.E508C608A516G516E508E508G58.A516A516G516E516D516C502
江南風格-民歌・浙江,b東海一艘船（無錫景調）-舟山岱山,C,A508A508A508A508D68.A516G504A508C616C616C616A516G516A516C602C608C604D616D616E608D608E68.D616C608E608D608C608C616D616C616A516G504A516C616A516G516E504C608C604C608A508C608E508G508A516C616A516G516E504G508G508A516C616A516G516G508E508D504G508G508G508D508E516G516E516D516C504
江南風格-民歌・浙江,b搖船五更（五更調）-舟山嵊泗,C,E616D68.C608A508E608D608C608A508C616C616A508G508G516E516A502G616E608D616C608C608D608G54.G516E508E516G508A508C602C616A508C616G508A508G516E58.E504C608A508G504C616A58.A508G508E508G508C504D508D54.C604E68.G616D608E616D616C616A58.G508C608A516C616A516G516E502G516E58.G508A508C604D604C608E608D608C608D604C608A516C616A502A502
江南風格-民歌・浙江,b黑漆衙門（煙花女子調）-舟山定海,C,D604D604G608E608D608C608C608D608E608D608C602C608D608E608G608D608C608A508G508E508G508C608A508G502E608E608E608C608D64.C608E608E616E616E608C608D602E608E616D616C608G616E616D68.C616C608A508G502G502
江南風格-民歌・浙江,b大四景（八段錦調）-舟山定海,C,D608E616D616C608A508D608E608A508C608D608E608C608A508G502G58.A516C608D608A508C608G504G508D508E508G508C502C608C608A508G508A58.C616A508G508E508G508C508E508D502G508E508G508C508D502E508G508D508E508G502C608E516D516G504C608E516D516G504C608C608A508G508A58.C616A508G508G508D508E508G508C54.D508G508D508E508G508C502
江南風格-民歌・浙江,b補燈籠（四方喂喂調）-寧波余姚,C,E608G608G608E608E608G608E604E608G608A508C608D602E608G604E608A608C708A608G608E608G608A508C608D602E608G608A508C608D602E608G608A508C608D602G608G604G608A608C708A608G608E608G608A508C608D608E616D616C608E608D608E608D608C608A502G604C704A604G604C608D608C608B508A502G604C704A604G604G608A508C608C608A504B508B508A501
江南風格-民歌・浙江,b十勸洋哥（虞美人調）-舟山定海,C,G508E516E516G508E516D516D502G508G508A508G516E516D502D508C516A416G404A48.C516D508D508D508C516A416C58.A416A408G44.A508G508A508G516E516D502G508A508G508E508D502D508D516C516G404A408C508D508E508D508A408C508A408G402
江南風格-民歌・江蘇,c臘月接妹過新年-金湖,C,E54.G508A508C608G504C604E504G58.A516C608A508A508G508G52.G58.E516C64.C608A508G508G58.A516E508D508C58.A416C508D508E58.G516C52.E54.G508A508C608G504C604E504G58.A516C608A508A508G508G502A508A508D64.E608D608E608D608C608C608A508C64.D616E616C608D608C608A508G504C64.C608A508G508E504G508E508D508C508D508E508G52.
江南風格-民歌・江蘇,c窗外送來稻花香（八段錦）-蘇北,C,D608E616D616C608A508D616G616E616D616C608D616B516A508G508A516G516A516C616G502G516E516G516A516C608D616B516A516C616A516G516E508D508G508D508E516G516E516D516C502G508C504D508E516G516A516C616G516A516G516E516D516E516D516C516A408C508D54.E508G58.A516C608D616B516A516C616A516G516E508D508G508D508E516G516E516D516C502
江南風格-民歌・江蘇,c小小紫竹直苗苗（八段錦）-蘇北,C,C604C604D68.E616C604A508G508A508C608G54.A508G58.A516C608D608A508G508E508D508G508D508E508G508C502E508E516G516A508C608G502E508E516G516A508C608G502G58.A516C608D608A508G508E504G508D508E508G508C502E508E516D516C508E508D502E508E516D516C508E508D502G58.A516C608D608A508G508E504G508D508E508G508C502
江南風格-民歌・江蘇,c張生跳粉牆（鮮花調）-徐州,C,E616G616E616G616A616G616A616C716G68.E616D616E616G608E608E616G616A616G616A616C716G68.E616D616E616G608G616E616G604E616G616C78.A616G608E608D608C616D616E616G616E616D616C68.D616C604E616D616C608D608D616E616G68.E616G604G616E616G616E616D616E616D616C616C608A504A516C616D604C616D616C616A516G516A516C608A516G516E516A516G502E616E616E616G616A616G616A616C716G68.E616D616E616G608E616E616E616G616A616G616A616C716G68.E616D616E616G608G616E616G604A616G616C78.A616G608E608D616D616C616D616E616G616E616D616C68.D616C604E616D616C608D608D616E616G68.E616G604G616E616G616E616D616E616D616C616C608A504A516C616D604C616D616C616A516G516A516C608A516G516E516A516G502E608E616G616A616G616A616C716G68.E616D616E616G608G608A616C716A616G616G616E616D68.C616A516C616D608G616E616G604E616G616C78.A616G608E608D608C616D616E616G616E616D616C68.D616C604E616D616C608D608D616E616G68.E616G604G616E616G616E616D616E616D616C616C608A504A516C616D604C616D616C616A516G516A516C608A516G516E516A516G5020002
江南風格-民歌・江蘇,c孟姜女（二）-淮安,C,C608C604D608E616G616E616D616E604G608A616C716G616E616E616C616D602D608G608A616G616E616D616C616A516C616D616E608G616E616D6S.E632D616C616A516G516C616A516G502A516C616G516A516C604D616E616C616D616E608G616E616D6S.E632D616C616A508G516C616A502A508D608C616D616C616A516G516E516G516A516C608G616E616D6S.E632D616C616A516G516C616A516G502
江南風格-民歌・江蘇,c孟姜女（三）-鹽城阜寧,C,C608A516G516C608D608E616G616E616D616E68.G616C708A616G616E616D616E616C616D616E616D64.G608G608A616G616E616D616C608C616A516G608A616G616G616E616D616C616A516G516A516C616G502C616A516G516A516C608C608D68.E616G608A616G616G608E608C608D616C616A502G608G616E616D608C616A516G508G516A516C608G608G616E616D616C616A516G516A516C616G502
江南風格-民歌・江蘇,c望妹（銀紐絲）-鹽城阜寧,C,E604A604G68.A616E608D608C608A516C616D616E616C616B516A502C608C608C68.A516G516A516G516A516C608D616C616A54.D616E616B516A516G516B516A504D68.E616C604D608C608D608E608G604A608G608E602A504C604D68.E616G68.A616E616G616E616D616C68.D616E616G616E616D616C604G608A608G608E608G608E616D616C608A516C616D616E616D616B516A58.D616B516A516G516B516A504C608D608C608A516C616G516A516G516A516C608D616C616A58.C616A508D616E616B516A516G516B516A504D68.E616G604G68.E616D616E616C608D616E616D616C616A504A508C608A508G508E54.G508D608C608D608E608G604A608G608E608G608E608D616E616C6020002
江南風格-民歌・江蘇,c荷花出水面對面（楊柳青）-東海,C,D58.E516G508G508A508C608A508G508C68.D616C608A508G508A508G508E508E508G508C508E508D502E508G504E508A508A504G508E508G504G508A508G508E508G508E508D508D508E508D508C508C504G408G408G408A408C502D508C508D508G508E508G508D504D508C508A408C508D508C508A408G408G402A404D504D508C508A408G408G402
江南風格-民歌・江蘇,c十杯酒-濱海,C,A516C616A516G516E58.G516A516C616A516G516E504G508A516C616A508G516A516C58.D516E504E516D516E516G516A508A516G516E508G516E516D508C508G516A516G516E516D516E516D516C516A48.G416A404C516D516E516G516D58.E516G516A516G516E516D516E516D516C516A48.G416A4040002
江南風格-民歌・江蘇,c手扶欄杆（一）-蘇北,C,E68.G616E616D616C608D608D604G608E68.D616C604A508G508A508C608D608E608D616C616A508G58.E516G504A508G508A508C608D608D604G608E68.D616C604A508G508A508C608D608E608D616C616A508G58.E516G504G608G616E616D604A508G508A508C608D608E608D616C616A508G58.E516G504
江南風格-民歌・江蘇,c手扶欄杆（二）-濱海,C,G508A408C508D508E516G516E516D516E504G508G516G516A408C508D502G508D508E504D516E516D516C516A408G408C508C516C516C516D516E508D504C516D516A408G402G508E516D516C504D516E516C516D516E504G508E516D516C508E508D516C516A44.D508D508E504D516E516D516C516A408G408C508C516C516C516D516E508D58.E516C516D516A408G402D516D516D508A408C508D504G58.E516D516D516D508A408C508D502G508D508E504D516E516D516C516A408G408C508C516C516C516D516E508D58.E516C516D516A408G402
江南風格-民歌・江蘇,c斜倚欄杆（五更調）-泗陽,C,C508C516D516C516A416G408G54.E508G508G516A516A516G516E508D502G508G508A58.G516F508F516A516G504G508D508D516C516A416C516G402G508G508C504G508G516A516G504G508G516A516G516E516D516C516A402G508G508A58.G516F508F516A516G504G508A508A516G516E508G508D508D516C516A408G402
江南風格-民歌・江蘇,c梳妝台-蘇北,C,C608C616A516C608D608E602G608E616D616C608A516C616D602D608D608E608G608D616E616D616C616A504C68.E616D616C616A508G502G608E616D616C604D608C616D616E604G608E616D616C608E608D616C616A54.D608D608E608G608A508C616A516G504C608C616A516C616D616E616G616D68.E616D616C616A508G501
江南風格-民歌・江蘇,c珠淚不斷線（梳妝台）-響水,C,A516C616G516A516C604D616G616E616C616D604G608C708A608G616E616D616E616D616C616D604E616G616D616E616G604A616G616E616G616D616C616A508C68.E616D616C616A516C616G508E508G504G508G516A516C604D68.E616G604C708E616G616D608C608A516C616G508A504E616G616D616E616G604G616F616E616G616D616C616A508C608A508C608E608D608E608D616C616A516C616G502G502
江南風格-民歌・江蘇,c送郎（二）-響水,C,G608A616G616E608D608D616E616C64.D608E616G616D616C616A508G502G508G516A516C608D608G608G616A616G608E608D616E616D616C616A508C608G502E608E616G616A608E608D608D616E616D608C608C608G508A516G516A516C616G508E54.E608E616D616D616E616C608D608A516G516E508D508E516C616A516G516E508D508C502G508G508A516G516A516C616G508E508G508E508E608E616D616D616E616C608D616E616A516G516E508D508E516C616A516G516E508D508C502
江南風格-民歌・江蘇,c鼓打一更月露頭-鹽城,C,G508G508A508A516G516E516G516A516C616G508G516E516G516G516G516G516C508G516E516D502G508G508A508A516G516E516G516A516C616G508E508G508E516G516C508D508E516G516D508C508G408A416C516D516C516A404A416C516A416C516D504G516E516G516E516D504G508E516G516C508D508E516G516D508C508G408A416C516D516C516A404
江南風格-民歌・江蘇,c四季游春（一）-蘇北,C,G504G504A504G508E508D508D508E508G508C504C508D508A408C508A408G408G502G508A508G508E508D502E508C508D504C508E508D504A408G416A416C516D516A408G402E508C508D504C508E508D504A408G416A416C516D516A408G402
江南風格-民歌・江蘇,c四季游春（二）-濱海,C,G508E508G504A508C616A516G516A516E508D508D508E516G516E516D516C508C504D508A408C508A408G408G502G508E508G504A508C616A516G516A516E508D508D508E516G516E516D516C508C504D508A408C508A408G408G502G508A508A516G516E508D502E516D516C508D508D508C516D516E516G516D516E516D516C516A408G408C516D516A408G402E516D516C508D508D508C516D516E516G516D516E516D516C516A408G408C516D516A408G402
江南風格-民歌・江蘇,c姐在房中繡麒麟（跳槽調）-鹽城阜寧,C,E58.G516A516C616E508G516E516G504A508C608D616E616D616C616A508C616A516G54.E516G516E516D516E508G508A5S.C632D616E616D616C616A508G516A516G516E516D516C516D516E516G502E504C608B508A508C608C616D616A516G516E516G516E516G516A516G516C616A516G502A516C616D616E616D616C616A516G516E516G516A516C616G516A516G516E516D508C508D516C516D516E516G516E516G508G516G516E516G516C58.D516E516G516E516D516C502
江南風格-民歌・江蘇,c五更相思（四）（南板梳妝台）-淮安,C,G508E508G508A508A508E508G508A508G502G508E508G508A508A508G508E508G508D502G508E508G504A502A508G508C604G502G504G508E508D508C508A408C508G402G508A508E508D508C502A508G508C604G5020008G508G508E508D508E508C508E508D504C508A408G508E508G504A502G508E508G508A508G502E58.G516A508C608A508G508E508G508D54.E508D508C508A408C508G4020002
江南風格-民歌・江蘇,c織綾羅-濱海,C,C608E608D608C616A516C608E608D604C604D608A508G508G516A516C604A508A516C616D608E616D616C616D616C616A516G508G508C608C608D608G508A508C616A516G504A58.C616D604C608C608D608G508A508C616A516G5040002
江南風格-民歌・江蘇,c打菜薹（一）-鹽城,C,C608C608D616E616C616A516G516E516G516A516C68.A516G516E516G516A516C68.A516G516E516G516A516C604G516G516G516G516E516G516E516D516C504G504G504E504E504G508C608E58.E516D516E516G516A516E516G516E516D516C504
江南風格-民歌・江蘇,c打菜薹（二）-鹽城,C,D608E616D616C608A508D608E616D616C608A508G508E508G508A508C64.A508G508E508G508A508C602G508E508G508A508C608D608A508G508E502G508E508C608A508G54.C608A508G508E508D508C5020002
江南風格-民歌・江蘇,c打石榴-鹽城,C,C58.D516G508E516G516A408A416C516D504C516C516D508G508E516G516A408A416C516D504C616C616A516G516E516G516A516C616G504G48.A416C508D516C516A404D58.D516E516E516G508A408A416C516D504C616C616A516G516E516G516A516C616G504G48.A416C508D516C516A404
江南風格-民歌・江蘇,c姐在房中繡荷花-濱海,C,E608E608D608C608E608E608D608C608E608E608D608C608A502A508A508A508C608D608D608G608E608D608C608C608E508G504A504D604C608D608G508G508A508A508D608B508A508G508G508E508D508E508G504A508G508E502E508G508A504E508G508A504D608C608E608D608C604G508A508D604C608D608G508G508A508A508D608B508A508G508G508E508D508E508G504A508G508E502
江南風格-民歌・江蘇,c千里送京娘（柳葉子調）-蘇北,C,G508E508G508A508C64.E608D608C608A508C608G54.E508A508C608G508E508E504E508G508C604D616C616A516G516G508E508D504G508A508G508E508D508E508G508A508E508D508C504E58.D516E508G508A508C608A508G508G508E508D504G508G516A516C608D608A508C608A508G508G508E508D516E516C5080008C608D616C616A516C616G5020002
江南風格-民歌・江蘇,c多謝哥哥情義好（拜年調）-蘇北,C,E504G504A58.C616A508G508E516G516E516D516G516C616A516G516E516G516E516D516C516D516A416C516D502E508E508G504A58.C616A508G508E516G516E516D516G516A516G516E516D502G504G516A516G516E516D516C516D516E516G504G516A516G516E516D516E516C516B416A48.C516G48.A416C504D516E516C516B416A402D508D508D516E516C516D516E508E508E516D516G516E516D516E516D516C516A416G416A416C516D58.E516D516C516D508G58.A516G508E508D516C516D516E516G504G516A516G516E516D516E516C516B416A48.C516G48.A416C508A416C516D516E516C516B416A4020002
江南風格-民歌・江蘇,c鮮花調（三）（文鮮花）-泗陽,C,E508E516G516A516G516A516C616G516A516G54.C608C616E616D616C616A516C616G516A516G54.G516E516G504G516A516C608D608C608A516G516E58.D516E508A508G58.A516G508E508E516D516C508D508D508G508G516A516G508G516E516D508C516D516E508D508C502E516D516C508D508D508G508G516A516G508E508D508C516D516E508D508C502
江南風格-民歌・江蘇,九里山前（一）（山門六喜）-江蘇,C,E508E504G508A508G508A504G508A516C616A508G508E502G508G504A508G508E516D516C504C508E508D508C508A404A408C508C508A408C504G508A504G516E516D508E508D508C508A404C504E54.G516A516G508E516D516C504C508D516E516D508C508A402
江南風格-民歌・江蘇,孟姜女（一）-江蘇,C,C608C604D608E608D608E604G608A608G608E608D602D608G608E608D608C608D608E604D608C608A508C608G502G508A508C604D604E604D608C608A508G508A502A508D608C608A508G508A508C604D608C608A508C608G502
江南風格-民歌・江蘇,道情調（一）（耍孩兒）-江蘇,C,A58.C616D616E616C616A516G54.A508C608C608A516C616A516G516E502A58.C616D616E616C616A516G54.A508C608C608A516C616A516G516E508G508E516D516C508G508G516E516D58.E516G508C608A508G508E508D508C508D508C516D516E516G516D508C508A402A504A504D68.E616C608A508C608C608A508G508E54.G508A502G58.A516C608D608A516C616A516G516E504C608C608A516C616A516G516E508G508E516D516C508G508G516E516D58.E516G508C608A508G508E508D508C508D508C516D516E516G516D508C508A402G508G508G508A508D508E508D508C508A402A508C608D608A508G54.A508C608C608A508G508E54.G508A502A502
江南風格-民歌・江蘇,紫竹調（一）-江蘇,C,G504C604A508G508E504E508G508E508D508C502A508C608E508G508A504E504G502C608A508E508A508G502A508G508E508A508G502G504C604A504E504G508D508E508D508C502C504C508E508D502A508C608A508C608D604A504G502C504C508E508D502A508C608A508C608D604A504G508A508D608A508G502
江南風格-民歌・江蘇,正月裡來正月正（四季游春）-江浦,C,C616A516C616A516G504C68.A516G508E508D508D508E508G508C504C508A408G508G516A516A408C508D508D504G516E516D502A508C608G504C608A508G508E508D508D508E508G508C508C504D508A408C508C508A408G504E508D508C508C516C516C516D516E516E516D502E508C508D508D516E516G508E508D508D516C516A416C516D516E516C516D516C516A416G402E508C508D508D516E516G508E508D508D516C516A416C516D516E516C516D516C516A416G4020002
江南風格-民歌・江蘇,送郎（一）（梳妝台）-江蘇,C,C608C604G516A516C602G608G608A616G616E616G616D602G608D616E616G68.E616D616E616G608E68.D616C608D616E616D616C616A516C616G502A516C616G516A516C604D616E616C616D616E68.D616D608E604G508A502A608A616G616E68.G616A616G616A616C716G604D616E616D616E616G608A616G616E68.D616C616A516C616D632E632G502
江南風格-民歌・浙江,c春調（一）-衢州開化,C,C616A516C604D608E616G616E616D616E604G608A616C716A616G616G616E616D602D616E616G616A616E608D608C616A516C616D616E608E608D616E616D616C616A516G516A516C616G502G516E516G516A516C604D616E616C616D616E604G608E608D616E616D616C616A502A516C616D616E616D608C616A516G58.A516C608E608D616E616D616C616A516G516A516C616G502
江南風格-民歌・浙江,c工農兵四季歌（春調）-溫州泰順,C,D508C508D504G504G504G508G508A508E508D502G508E508G504D508E508D508C508A404C508A408G402G408A408C504D504E504C504D504A402A408D508C504G408A408C504A408D508C508A408G402
江南風格-民歌・浙江,c哭七七（一）-衢州常山,C,E508D508E508G508C508A408G508E508D502C508C516A416C508D516E516D516C516A408G408E408G402A404C508G408A408C508D508E508D508C508A408G408A402A48.C516D508E508C508D508A408G408E408G416A416C508A408G402
江南風格-民歌・浙江,c哭七七（二）-金華,C,E516G58.E508E516D516C58.D516G508E508D502C508G408C508D516E516D516C516A416G416G408E408G402C508A408C508G408C508C508D508E508C508D516E516C516A416G408A402C504D508E508D508C508A408G408E408G408C508A408G402
江南風格-民歌・浙江,c手扶欄杆（二）-麗水慶元,C,C508C504D508E508D508E504G508A508E508G516A516D502D508D508E508E516G516D516E516D516C516G48.A416C58.E516D516E516C516A416G402C508G416A416C58.C516D516E516C516D516E508E516G516D508E508C508D516C516A402D508D508E508E516G516D516E516D516C516A408G416A416E508A408C508E508D508D516E516D516E516C516A416G402C58.A416C508D508E502E508E516D516C516D516E508D502D508D508E508E516G516D516E516D516C516A404G508A408C508E508D508D516E516D516E516C516A416G402
江南風格-民歌・浙江,c梳妝台（一）-金華,C,C508C516A416C508D508E502G508E516D516C508E508D502D508D508E516D516E516G516D516E516D516C516A404C508C516E516D508C516A416G402G508E516D516C504D516E516C516D516E504E508E516D516C508E508D502D508D508E516D516E516G516D516E516D516C516A404A408A416C516E508C508D58.E516D508C516A416G402G402
江南風格-民歌・浙江,c送情郎（梳妝台調）-臨海,C,E508E516G516A516G516C616A516G502C608A516C616A516G516G516E516D502G508G508A508G516E516G508E516D516C504C616C616C616E616D616C616A516C616G502G508G516A516C604D616E616C616D616E604D608D616E616C608D616C616A502G608A616G616E616D616C608C616C616C616A516C608G616E616D68.E616D616C616A508G502C608A516C616A516G516E508C608A516C616A516G516E508C608A516C616A516G516E508A516A508C616A516G516E508C608A516C616A516G516E508D502D508G508A58.G516E58.D516C504C608C616E616D616C616A516C616G502A516C616G516A516C604D604E604D68.E616C608D616C616A502G608G608A616G616E608G608E616D616C608A508C616C616C616A516C608G616E616D68.E616D616C616A508G502G502
江南風格-民歌・浙江,c五更鼓（梳妝台調）-金華永康,C,E508D508C508D508E502E58.D516C508E508D502D508C516D516E508G508D516E516D516C516A408G408A48.D516C516D516A408G402G408A408C508A408D508C516D516E508G508D58.E516C508D508C508A44.G58.E516G508E508D508D516C516A404C508C516A416C508E508D58.E516D516C516A408G402G402
江南風格-民歌・浙江,c新四軍五更（梳妝台調）-麗水,C,C58.A416C508D508E54.D508C58.A416C516D516E508D502D508D508E504D516E516D516C516A404C508D516E516D516C516A408G402E508E516D516C508C508E508E516D516C508C508E508E516D516C516D516E508D502D58.D516E508E508D516E516D516C516A408A408C508A408C516D516E508D508D516E516D516C516A408G402G402
江南風格-民歌・浙江,c下盤棋（一）（碼頭調）-台州三門,C,E504D58.E516G504G508A508C608A516C616D608A508C602G508A508C608C608D604G504A508C608A508E508G502G508A508C604D604A508G508E508G508A508C608G502E508G508G508C608G508A504E508E508G508E508D508C502A508E508G508C608A508A508G508E508E508G508G508C608G508A504E508E508G508E508D508C502
江南風格-民歌・浙江,c洗菜心（碼頭調）-金華永康,C,A508G508E516D516E508G54.A508C608A508D608E608C602C608C604E608D608E616D616C608G508A508A516C616A516G516E508G502G508A508C604D608E608C608A508E508G508A508C608G508A508G508E508D508E508G504G504D504E508G508E508D508C502
江南風格-民歌・浙江,c女相思（碼頭調）-麗水縉雲,C,A516G516E516D532E532G58.A516C616A532C632D616E632D632C604C68.D616C608G508A516C616A516E516G504G516A516C608D616E616C608E516G516A516C616G516E516G508G508G516G516G508D508E516G516E516D516C504E58.G516A516G516A516C616G504G508E508G508G516G516G508D508E5S.G532E516D516C504
江南風格-民歌・浙江,c鮮花調（一）-台州天台,C,E58.G516A508A508G502E58.G516A508A508G502G508G504E508A504G504D508D508E516G516E516D516C502E508C508D508E508G508A508G508E508D508G508E508D508C508G408A408C508D58.E516C508A408G402E508C508D508E508G508A508G508E508D508G508E508D508C508G408A408C508D58.E516C508A408G402
江南風格-民歌・浙江,c西湖景（無錫景調）-台州黃巖,C,A508G508A508D608C608A508G504A508C608C608G516A516C602C608C604D608E608D608E604C608E608D608C608A508C608G504A508G508E504C608C604D608A508C608G504A508G508E504E508G508A508C608G508E508D58.E516G508G508G508D508E516G516E516D516C504
江南風格-民歌・浙江,c等郎五更（無錫景調）-台州臨海,C,A508A516G516A508D616E616C616D616C616A516G508E508C608C616E516G508G516A516C602C608C604D608E608D608E68.D616C608E608D608C608A58.C616G504A516C616A516G516E504G508A508C68.C616A508A516C616G508E508A516C616A516G516E504G508E516G516A508C608G516A516G516E516D504C616C616C616C616C608C608A58.A516G508E516D516C502C502
江南風格-民歌・浙江,c十件大事（無錫景調）-金華東陽,C,E508G508E508C508D54.E508C508C508C508G416A416C54.A408C508C504D508E508D508E508D508C508E508D508C508A408C516A416G404E408G408A408G408C508A408G404E408G408A408G416A416C502
江南風格-民歌・浙江,c四季歌（無錫景調）-溫州文成,C,E508G508E508C508D54.E508C508C508C508G416A416C54.A408C508C504D508E508D508E508D508C508E508D508C508A408C516A416G404E408G408A408G408C508A408G404E408G408A408G416A416C502
江南風格-民歌・浙江,c抵制英日貨（五更調）-衢州開化,C,A504A508G508A504C604E508D508E508G508A502G508C608A508G508E502G508E508G508A508C602G508C608A508G508E502G508A508E504G508A508E508D508C508D508G508E508D502E508D508C508E508D502G508A508C608D608A508G508E504D58.E516D508C508A402D508C508D508E508G502D508E508D508C508A404G404A402A402
江南風格-民歌・浙江,c十二花名（六花六節調）-溫州文成,C,A508C608A508G508A508C608A508G508E508G508A508E508G504G504A508C608A508E508G502E508D508C504D502C54.E508D54.E508G504A508G508E502E508G508E508D508C504D504E508G508E508D508C504D504E508G508E508G508A508A508A508E508G502E508D508C504D502G508A508C604A504G504E508D508C504D54.E508G54.E508G508A508C604A504G504E508D508C504D502
江南風格-民歌・浙江,c五更傳（銀鈕絲調）-台州天台,C,E608E608E608D608C608D616E616C604A516C616A516G516E508G508A502C608C604D608E608G608E608D608C608A508E608D608C602A516C616A516G516E508G508A502A516C616C616A516G508B508A502G508E608E608D608C608D616E616C604A516C616A516G516E508G508A502G58.A516C604D68.E616C604G58.A516C608D608A508C608G508E508D508D508D508E508G508A508G508E508D502D502
江南風格-民歌・浙江,c姑嫂看燈（銀鈕絲調）-台州臨海,C,A408E508E508D508C508D516E516C504A416C516A416G416E408G408A402C508C504D508E508D508E504D508D508E516G516E516D516C502B408B416A416G416A416B408A402E408G408G416A416B408A402C508C504D508E58.D516E504D508D508E516G516E516D516C502A408E508E508D508C508D516E516C504A408G408E408G408A408C508G408A408C508A408E508D516E516C502G408A408C504A408C508G404E508G508D508E508G504E508D508C5020002
江南風格-民歌・浙江,c瞎子歌（八段錦調）-金華浦江,C,D608E608C604D608E616D616C604A508G508A516G516A516C616G502A508G516A516C608D608A508G508E508D516E516G58.E516E508G508C502E508E516G516A516G516A516C616G502E508E516G516A516G516A516C616G502A508G516A516C608D608A508G516G516E508D516D516G58.D516E508G508C502E508E516D516C516D516E516G516D502E508E516D516C516D516E516G516D502A508G516A516C608D608A508G516A516E508D516E516G508D508E508G508C502
江南風格-民歌・浙江,c望郎（八段錦調）-台州天台,C,G508G508G504G508A508C608D608A508G508A508C608G502G58.A508C608D608A508G508E504G508D508E508G508C502G508G508G504G508A508C608D608A508G508A508C608G502G58.A516C608D608A508G508E504G508D508E508G508C502E508G508D508E508G502C64.D616E616C64.A508A508A516C616A508C608A508G508E508D516E516G5020002
江南風格-民歌・浙江,c打白軍（麻城調）-衢州,C,G508E508G508A508G508G504A508C608D608D608C608A508A508G504A508A504G508C608D608D608C608A504C608A508G508A508G508A508G5020002
江南風格-民歌・浙江,c打開化（麻城調）-衢州開化,C,A508G508A508C608G508G504A508C608D616D616D608D608A508C64.A516C616G504A508D608D608C608A508G58.A516D608C608A504A508G508G508A508C608A508G508G54.
江南風格-民歌・浙江,c勸郎歌（麻城調）-麗水,C,G508G516G516A516G516G516E516G54.A508C608C608D616C616A508C602A508D608C608A508G508G516A516C604D608D616C616A516G516A516C616G502
江南風格-民歌・浙江,c長年歌（十月飄調）-溫州文成,C,C616D616E616G616D68.E616C616D616C616A516G58.A516C68.E616D608C608A516G516A516C616G504E608E608E608E616D616C616D616E616G616D604C616D616C616A516G58.A516C68.E616D608C608A516G516A516C616G504G502
江南風格-民歌・浙江,c泗州調-衢州,C,G508G508D508E508D516E516D516C516A404C58.D516E516D516E516G516D508D504E516D516C504A416C516D516E516C508C508A416C516G408G408C508A416G416E408A416G416A404C508G404A416C516D516E516C508C508A416C516G408G408E508E504E502
江南風格-民歌・浙江,c十調兵-台州臨海,C,A516C616A516G516E504A516C616A516G516E504E508A508A516G516E508G508G508G504E58.G516A508C608G516A516G516E516D504C508E508D516C516A408C502E508E516D516C508D516E516G508E516D516G504C508E508D516C516A408C502
江南風格-民歌・浙江,c送郎歌（十調兵調）-麗水遂昌,C,A516C616A516G516E508E508A516C616A516G516E504E508A508G516A516E508G54.G508E508E516G516A508C616A516G516A516G516E516D58.E516C508C516E516D516C516A408C54.C508E58.D516C508C516D516E508D508E58.D516C508C516E516D516C516A408C502
江南風格-二胡作品,朱昌耀《江南春色》【引子】mm.1-6,C,C602C604C604C64.D608C608D608C616D616C616D616C602D68.E616C608D608A516C616G516A516E516G516D516E516C516D516C516D516E516D516C516D516E516D516E516G516A516G516A516C616D602D602E608D64.G608D64.E608D608G608D608G508D608E608D608C616D616E616D616G616D616E616D616G504C608D608E602G508G608D608E608C616D616A516C616G516A516E516G516D516E516C516D516E504E54.D516E516G5S.B532A516C616A516G516E616D616C602C6020002
江南風格-二胡作品,朱昌耀《江南春色》【a】mm.9-mm.24,C,A58.C616E508D516E516G516E516G504A508C68.D616E616G616E616D616E616D616C64.C68.D616E608G616E616D608E616D616C616A516A516G516C6S.B532A516C616A516G516E516D516G502G516E516G516A516C68.D616G616E616E616D616C604C616D616D616B516A516G516A516C616G508E504D516E516E608E616D616C608D616C616A508A516C616E508D516E516G5S.B532A516C616E516G516D516E516C502
江南風格-二胡作品,朱昌耀《江南春色》【a1】mm.25-mm.40,C,A5S.C632A516G516G516E532G532D516E516G516E516G504A508C616A516C616D616E616G616E616D616E616D616C64.E616A516C616D616E616D616G616E616D608E616D616C616A516A516G516C6S.B532A516C616A516G516E516D516G502E616E516E616D616C68.D616G616E616E616D616C604C616D616D616B516A516G516A516C616G502E616G616E616D616C616D616G616E616D616E616D616B516A516G516A516C616G5S.B532A516C616E516G516D516E516C502
